family,level,seed,method,metric,n,mean,sd,ci_lo,ci_hi
CF1,L1,1,bilinear,hrp,300,0.7571297375361125,0.1201298306385032,0.7431809521044294,0.7703127125228445
CF1,L1,1,inpaint_telea,psnr,300,41.31907872736918,6.997550644636662,40.54108972986299,42.108733371655205
CF1,L1,1,inpaint_telea,psnr_masked,300,28.313017864410668,6.997550638022593,27.52877179543195,29.12293793178557
CF1,L1,1,inpaint_telea,ssim,300,0.9891418269483851,0.0031502643681054683,0.988780356405519,0.9894893296946136
CF1,L1,1,inpaint_telea,hrp,300,0.7105981436371803,0.13685571774820204,0.6948533801486095,0.7257737921824058
CF1,L1,1,inpaint_ns,psnr,300,43.4477357592734,8.361989121287264,42.502684175131684,44.38627684308871
CF1,L1,1,inpaint_ns,psnr_masked,300,30.441674890311756,8.361989121795068,29.513825537267756,31.385369241833473
CF1,L1,1,inpaint_ns,ssim,300,0.9926528509271864,0.002945682846798411,0.9923234442774003,0.9929883269790906
CF1,L1,1,inpaint_ns,hrp,300,0.725848978360494,0.13371317873932065,0.7106339954584837,0.740656885271271
CF1,L1,1,dictlearn,psnr,300,30.05255302066206,5.228284576981706,29.468554494444398,30.654126713795876
CF1,L1,1,dictlearn,psnr_masked,300,17.046492102873593,5.228284551864298,16.461281723491865,17.633168261465357
CF1,L1,1,dictlearn,ssim,300,0.8362021790375669,0.13215855657575773,0.8208184711189898,0.8507485199741046
CF1,L1,1,dictlearn,hrp,300,0.007347108721733093,0.07334022888199816,0.0,0.01683459758758545
CF1,L1,1,csfr,psnr,300,44.66527885282442,9.141997503278727,43.6512889806833,45.73061752735275
CF1,L1,1,csfr,psnr_masked,300,31.659217945608045,9.141997512899668,30.671699503264698,32.680010744553776
CF1,L1,1,csfr,ssim,300,0.9936135972380119,0.0030745786248801118,0.9932689063702012,0.9939541773583312
CF1,L1,1,csfr,hrp,300,0.7515366388360659,0.1261450908904003,0.7371472397769491,0.7656845598121483
CF1,L1,2,zero_fill,psnr,300,20.728865128217027,3.4956513188908076,20.348167610085387,21.124706507554684
CF1,L1,2,zero_fill,psnr_masked,300,7.722804264557893,3.495651314597083,7.334545845858175,8.122099912432185
CF1,L1,2,zero_fill,ssim,300,0.538028246087697,0.22235599004768206,0.512879352515271,0.5629393642847941
CF1,L1,2,zero_fill,hrp,300,3.255456463098526,2.7046015338075806,2.9590067985455195,3.5797261826743685
CF1,L1,2,bilinear,psnr,300,42.93906280396713,8.574272535354265,41.99769555321555,43.92941750843827
CF1,L1,2,bilinear,psnr_masked,300,29.9330019319243,8.574272545302643,28.962288497124696,30.91927835572468
CF1,L1,2,bilinear,ssim,300,0.9924237095517854,0.003647047143653016,0.9920053734141839,0.9928340362053326
CF1,L1,2,bilinear,hrp,300,0.7518460720777511,0.1205248389362979,0.7379056119720141,0.7655141382863123
CF1,L1,2,inpaint_telea,psnr,300,41.426246883177,6.964867256564851,40.617916740519235,42.21954480701512
CF1,L1,2,inpaint_telea,psnr_masked,300,28.420186017077818,6.964867268280679,27.645982760260086,29.220794158395446
CF1,L1,2,inpaint_telea,ssim,300,0.9891297854726461,0.0030276345258814083,0.9887916802803397,0.9894831481988213
CF1,L1,2,inpaint_telea,hrp,300,0.7069434759020805,0.13764857423875146,0.6913809859106937,0.7226336982200543
CF1,L1,2,inpaint_ns,psnr,300,43.48246660862597,8.325185980845209,42.544485102493326,44.453257324866385
CF1,L1,2,inpaint_ns,psnr_masked,300,30.476405733865775,8.325185978121564,29.557738015988622,31.435719440732214
CF1,L1,2,inpaint_ns,ssim,300,0.9926201229637729,0.0030477256360981276,0.9922752203912105,0.9929621844547573
CF1,L1,2,inpaint_ns,hrp,300,0.7223409296075503,0.1344471089217097,0.7068590801060199,0.7372801055436332
CF1,L1,2,dictlearn,psnr,300,30.100235105750752,5.336108015805701,29.505556417975694,30.705534717760745
CF1,L1,2,dictlearn,psnr_masked,300,17.094174233260087,5.336108009936445,16.486159639295277,17.70882579940763
CF1,L1,2,dictlearn,ssim,300,0.834957371806037,0.1330282394589811,0.8197258139589287,0.8497003207283601
CF1,L1,2,dictlearn,hrp,300,0.004891661206881205,0.05992460759409745,0.0,0.012380065123240153
CF1,L1,2,csfr,psnr,300,44.679124946934465,8.979340583765694,43.68975533313748,45.71176883572356
CF1,L1,2,csfr,psnr_masked,300,31.673064066422448,8.979340606210059,30.6793307782021,32.70015539747402
CF1,L1,2,csfr,ssim,300,0.9935725538727017,0.0032124982952632998,0.9932114806408214,0.9939422536533011
CF1,L1,2,csfr,hrp,300,0.7475684235493342,0.12767576478777823,0.7326489567706982,0.7616790042469899
CF1,L2,0,zero_fill,psnr,300,15.937048092123684,3.4490977794530164,15.5524830875007,16.33850846692799
CF1,L2,0,zero_fill,psnr_masked,300,7.69513232353839,3.449097779547952,7.305335828551304,8.093996998968837
CF1,L2,0,zero_fill,ssim,300,0.3341243128069863,0.20104714175063415,0.3117913786263984,0.3569655095519554
CF1,L2,0,zero_fill,hrp,300,3.258517991602421,2.710744262772171,2.9620465466926493,3.576329539132615
CF1,L2,0,bilinear,psnr,300,37.02371385105916,7.222404468786755,36.2107833024251,37.84605024449598
CF1,L2,0,bilinear,psnr_masked,300,28.781798086485807,7.222404461144061,27.979784567825657,29.618604714773728
CF1,L2,0,bilinear,ssim,300,0.9767979015444488,0.010701919496104686,0.9755857110775485,0.9779976419218807
CF1,L2,0,bilinear,hrp,300,0.7559262692928315,0.11561817930717765,0.7427653186097741,0.7689162036751707
CF1,L2,0,inpaint_telea,psnr,300,35.705068916820565,6.932095288009827,34.91861583139625,36.513716058173515
CF1,L2,0,inpaint_telea,psnr_masked,300,27.463153149890683,6.932095284950485,26.710065235603942,28.25308593513756
CF1,L2,0,inpaint_telea,ssim,300,0.9606155717587965,0.013674226968860687,0.9589249366600651,0.9620848793441056
CF1,L2,0,inpaint_telea,hrp,300,0.7019322407245636,0.13853606173199753,0.6862964975213012,0.7175816030924519
CF1,L2,0,inpaint_ns,psnr,300,38.30564964604691,8.19746694123257,37.410988481352824,39.2354075613579
CF1,L2,0,inpaint_ns,psnr_masked,300,30.063733880942102,8.197466944041661,29.158608883059784,31.0190311510735
CF1,L2,0,inpaint_ns,ssim,300,0.9762269460193854,0.00908654624346147,0.9752119438799762,0.9772470764402009
CF1,L2,0,inpaint_ns,hrp,300,0.7256124258041382,0.13187488030120706,0.7104364334767064,0.7402052286490798
CF1,L2,0,dictlearn,psnr,300,25.214070491740433,5.214713188241705,24.62684199195891,25.801198097592735
CF1,L2,0,dictlearn,psnr_masked,300,16.972154724314855,5.214713164105296,16.37407657900312,17.558849957137934
CF1,L2,0,dictlearn,ssim,300,0.6939629949664715,0.1719428942009341,0.6739441233494862,0.7130677864157469
CF1,L2,0,dictlearn,hrp,300,0.0,0.0,0.0,0.0
CF1,L2,0,csfr,psnr,300,39.36227209101225,8.81580500254884,38.386669203569326,40.36020640975086
CF1,L2,0,csfr,psnr_masked,300,31.12035629388164,8.815805010555687,30.114188711378215,32.119544200806466
CF1,L2,0,csfr,ssim,300,0.9787087453763049,0.009763747666421208,0.9775958315547983,0.9798065333977105
CF1,L2,0,csfr,hrp,300,0.7493126769860585,0.12589389221774402,0.7348874271189173,0.7638538970972101
CF1,L2,1,zero_fill,psnr,300,15.935990938256658,3.4275619723021586,15.545464274915206,16.327551007519258
CF1,L2,1,zero_fill,psnr_masked,300,7.694075160642696,3.42756196960878,7.305060256316869,8.085759381647941
CF1,L2,1,zero_fill,ssim,300,0.33328191568845306,0.20041232129717196,0.3108074421033939,0.35574977375503064
CF1,L2,1,zero_fill,hrp,300,3.2575522220134734,2.6938340453110015,2.9597685073465105,3.5706938886791466
CF1,L2,1,bilinear,psnr,300,37.08842084347078,7.386609381443092,36.26572921164584,37.936722179888825
CF1,L2,1,bilinear,psnr_masked,300,28.846505072757658,7.3866093682106575,28.01093678248334,29.684888996115262
CF1,L2,1,bilinear,ssim,300,0.9763997156734564,0.011006298721540722,0.9751845319268071,0.9776478695152487
CF1,L2,1,bilinear,hrp,300,0.7551791735490163,0.11494966314357177,0.742060263822476,0.7679934900378188
CF1,L2,1,inpaint_telea,psnr,300,35.62356642956353,6.990341509524327,34.84310780180683,36.42396328129604
CF1,L2,1,inpaint_telea,psnr_masked,300,27.381650661096938,6.990341517649236,26.58388337836767,28.184482593841615
CF1,L2,1,inpaint_telea,ssim,300,0.9599788868711482,0.013824502748065156,0.9583639971540654,0.961451380161554
CF1,L2,1,inpaint_telea,hrp,300,0.7007725605368614,0.13781540772361192,0.684723962234954,0.7161482824236154
CF1,L2,1,inpaint_ns,psnr,300,38.21054946081819,8.283638443727138,37.29949509601341,39.17275677919773
CF1,L2,1,inpaint_ns,psnr_masked,300,29.968633699701307,8.283638451741682,29.043356231696773,30.933284013556108
CF1,L2,1,inpaint_ns,ssim,300,0.9758043992704389,0.009376864863828842,0.974768830169219,0.9768716667951725
CF1,L2,1,inpaint_ns,hrp,300,0.7250080198049546,0.13077839872755428,0.7100680540626249,0.739665524063011
CF1,L2,1,dictlearn,psnr,300,25.194198869794178,5.229544265304078,24.61743578986125,25.795961912709185
CF1,L2,1,dictlearn,psnr_masked,300,16.9522831201215,5.229544306645966,16.374621490320305,17.552852698119857
CF1,L2,1,dictlearn,ssim,300,0.6942072093784106,0.17142429342458548,0.6746260249188174,0.7128253384102325
CF1,L2,1,dictlearn,hrp,300,0.0,0.0,0.0,0.0
CF1,L2,1,csfr,psnr,300,39.26830885982461,8.74167817026761,38.2690305624198,40.288808100055476
CF1,L2,1,csfr,psnr_masked,300,31.026393109669964,8.741678145269512,30.052292634171145,32.01316146152839
CF1,L2,1,csfr,ssim,300,0.9783449435137505,0.01008512802983885,0.9771889811791856,0.9794922835804841
CF1,L2,1,csfr,hrp,300,0.7495104253292084,0.12407742800986152,0.7350612120230993,0.7633182145481309
CF1,L2,2,zero_fill,psnr,300,15.946002068805129,3.4460436655248055,15.562418065045074,16.34398876521057
CF1,L2,2,zero_fill,psnr_masked,300,7.7040863014349465,3.446043668117557,7.310973024165181,8.10737128641299
CF1,L2,2,zero_fill,ssim,300,0.3339813580037349,0.20102135253756492,0.3113939635530077,0.35692756334954207
CF1,L2,2,zero_fill,hrp,300,3.2590126980344456,2.7140607883896988,2.963668151959777,3.5701965453500546
CF1,L2,2,bilinear,psnr,300,37.18172468514953,7.444602579647224,36.34398482811052,38.03081086048488
CF1,L2,2,bilinear,psnr_masked,300,28.939808892584747,7.4446025702881835,28.101803116908094,29.777960993037368
CF1,L2,2,bilinear,ssim,300,0.9765106152072129,0.011040894923416138,0.9752515091309607,0.977765195120878
CF1,L2,2,bilinear,hrp,300,0.7537282294531663,0.1148267997430506,0.7402735493332148,0.7667051640885572
CF1,L2,2,inpaint_telea,psnr,300,35.66488002852343,6.962828685137597,34.88817293748843,36.447485008579264
CF1,L2,2,inpaint_telea,psnr_masked,300,27.422964250966633,6.962828689045059,26.645615037821678,28.22086488709442
CF1,L2,2,inpaint_telea,ssim,300,0.9604041518447595,0.013619006026455879,0.9587381658861883,0.9618816306964334
CF1,L2,2,inpaint_telea,hrp,300,0.699966561794281,0.13762397614494043,0.6838699453870456,0.7153597769017022
CF1,L2,2,inpaint_ns,psnr,300,38.298535894020006,8.263430647726317,37.3685301159256,39.249308652281215
CF1,L2,2,inpaint_ns,psnr_masked,300,30.056620132958134,8.263430647022162,29.125561451125424,30.990608688199817
CF1,L2,2,inpaint_ns,ssim,300,0.976049113836784,0.009454938098671444,0.9749773229616004,0.9771025620523817
CF1,L2,2,inpaint_ns,hrp,300,0.7236391491691272,0.13076178297700283,0.7090464402064681,0.738206161044538
CF1,L2,2,dictlearn,psnr,300,25.220642441418743,5.222040944063522,24.647818119149285,25.80987273633076
CF1,L2,2,dictlearn,psnr_masked,300,16.978726652924085,5.222040926022266,16.40171761793495,17.58517609337941
CF1,L2,2,dictlearn,ssim,300,0.6946303958901988,0.1715308208754799,0.6753928343775512,0.7135400254115772
CF1,L2,2,dictlearn,hrp,300,0.0,0.0,0.0,0.0
CF1,L2,2,csfr,psnr,300,39.34703977526027,8.801287059336339,38.37605604717461,40.36875507131388
CF1,L2,2,csfr,psnr_masked,300,31.10512401294104,8.80128706556019,30.12760988430308,32.1098122665637
CF1,L2,2,csfr,ssim,300,0.9785211716637495,0.010102407431255884,0.9773910716011888,0.9796582322031181
CF1,L2,2,csfr,hrp,300,0.7477888557314872,0.12449287326089009,0.7338420223444699,0.7615559097106258
CF1,L3,0,zero_fill,psnr,300,12.932189846713651,3.44326868528777,12.544521005822563,13.329594511653957
CF1,L3,0,zero_fill,psnr_masked,300,7.704109202800332,3.443268677129294,7.310090285408738,8.101122681991603
CF1,L3,0,zero_fill,ssim,300,0.22252652185713753,0.15356532329292436,0.20489278768068508,0.24005723243346194
CF1,L3,0,zero_fill,hrp,300,3.2540033112963043,2.6722945835939313,2.9647052137851713,3.5716480315799513
CF1,L3,0,bilinear,psnr,300,33.18734758292118,6.482960229435357,32.47116993273099,33.93494729446431
CF1,L3,0,bilinear,psnr_masked,300,27.959266896157782,6.482960231762444,27.23155058952858,28.715808767205658
CF1,L3,0,bilinear,ssim,300,0.9495251242195741,0.0230510365382412,0.9469253055957674,0.9521229999313633
CF1,L3,0,bilinear,hrp,300,0.751755004276832,0.11594875662491914,0.7388795687009891,0.7648799144898851
CF1,L3,0,inpaint_telea,psnr,300,31.84228374582673,6.959337793461329,31.07228795490949,32.64529768854149
CF1,L3,0,inpaint_telea,psnr_masked,300,26.6142030994194,6.959337802003946,25.840531221947657,27.430868670776526
CF1,L3,0,inpaint_telea,ssim,300,0.9065944123068864,0.0296973827024238,0.9030652540872153,0.9098130259760506
CF1,L3,0,inpaint_telea,hrp,300,0.6897879929840565,0.1403864120348169,0.6738964815003177,0.7052636844267447
CF1,L3,0,inpaint_ns,psnr,300,34.62040606539321,8.197088251280485,33.718044152173974,35.55496770090219
CF1,L3,0,inpaint_ns,psnr_masked,300,29.392325408355862,8.197088257240411,28.456793143360866,30.337200142853337
CF1,L3,0,inpaint_ns,ssim,300,0.9451355479980398,0.021113650267481954,0.9427547085242333,0.9474794700712312
CF1,L3,0,inpaint_ns,hrp,300,0.7206584110856056,0.1311530352936658,0.7059629338209827,0.7350199341227611
CF1,L3,0,dictlearn,psnr,300,22.2116774290958,5.236882984282245,21.607737948510476,22.81132885863679
CF1,L3,0,dictlearn,psnr_masked,300,16.983596750192483,5.236882995013805,16.400162861224295,17.584913403778007
CF1,L3,0,dictlearn,ssim,300,0.5761523719896848,0.16964703391325903,0.5568674301941258,0.5951761962991834
CF1,L3,0,dictlearn,hrp,300,0.0,0.0,0.0,0.0
CF1,L3,0,csfr,psnr,300,35.62539591949502,8.65111634895364,34.65067252042788,36.61128132952458
CF1,L3,0,csfr,psnr_masked,300,30.397315259583024,8.651116369895254,29.442873766967114,31.395167630373113
CF1,L3,0,csfr,ssim,300,0.9499650981600439,0.02274694386573105,0.947351212720124,0.9525321618635794
CF1,L3,0,csfr,hrp,300,0.7425686314702034,0.12708235861849213,0.7278508226970832,0.7566307746171951
CF1,L3,1,zero_fill,psnr,300,12.940689795224507,3.4718410570636595,12.561344426890214,13.331738463688149
