family,level,frac,method,n_seeds,psnr_db_mean,psnr_db_std,ssim_mean,ssim_std,hrp_mean,hrp_std,cvr_c1,cvr_c2,cvr_c3,cvr_c4,psnr_db_mean_seedstd,psnr_db_std_seedstd,ssim_mean_seedstd,ssim_std_seedstd,hrp_mean_seedstd,hrp_std_seedstd,cvr_c1_seedstd,cvr_c2_seedstd,cvr_c3_seedstd,cvr_c4_seedstd
CF1,L3,0.3,csfr,3,35.621602977444155,8.602459766967291,0.9501518121806617,0.022436845459990973,0.7428434467481243,0.12750662726348538,0.0,0.017143683960182694,0.0,0.019947645399305557,0.004475040792254498,0.034646121584137414,0.00013464369425069802,0.0003161761661481867,0.0006524460785431598,0.0007604352231670844,0.0,2.1321850844194e-05,0.0,6.171436797996246e-05
CF1,L3,0.3,csfr_c1,3,34.959628926051195,8.916646592161792,0.9174842344611532,0.04434992729140335,0.7415496828489833,0.10934839086674351,0.0,0.017738508596327546,0.0030723741319444446,0.02885986328125,0.011895816296215358,0.02826700544990132,0.00010571447823509569,0.00043296897161895054,0.000835757440648574,0.0008408678649692876,0.0,2.652174250913071e-05,1.1966550021762699e-05,0.00011453716234096161
CF1,L3,0.3,csfr_c1c2,3,36.24891790367982,8.668028326556984,0.9544077805501222,0.02020899294749874,0.7419522760477331,0.1271321778662373,0.0,0.01781277557322432,0.0012589518229166668,0.02331271701388889,0.023870946032617572,0.02738467557504909,0.00017263311133886358,0.00022253476331351787,0.0005909553993497945,0.0007532567502036339,0.0,3.0944680934497496e-05,2.2117857107898715e-05,5.532790270824781e-06
CF1,L3,0.3,csfr_c1c3,3,34.99811665400462,8.961158295412,0.9183391950495032,0.043573315775120906,0.7407619395024246,0.1091569350761808,0.0,0.01773768192748927,0.0,0.028753526475694444,0.009640120827930967,0.026539887098587924,0.00010504998541426516,0.0004709239970581007,0.0008176139726375988,0.0008773179488532949,0.0,2.8733725425627345e-05,0.0,0.00014702640922808469
CF1,L3,0.3,csfr_c1c4,3,34.641374113723565,8.70379982686505,0.9314919746433475,0.02795176527632955,0.7539719784259796,0.11842288599219668,0.0,0.01671241191873883,0.003301866319444445,0.017712944878472223,0.0027071956653540548,0.02060823792457316,0.00012578490007805247,0.0004498886580000214,0.0009195947553451063,0.0007725550167956184,0.0,3.291054037897754e-05,1.6402144594000635e-05,7.571810198083683e-05
CF1,L3,0.3,zero_fill,3,12.938229105096648,3.450262920658403,0.2222897794226432,0.15332867530363914,3.2548395297262402,2.682867966450592,0.0,0.29924961405185363,0.0,0.43664062500000006,0.004294727229917013,0.011843079471839916,0.0004248157990664316,0.00035313595570305524,0.002219291041569198,0.015120866196767948,0.0,0.00014204857974018964,0.0,0.00022028947473901538
CF1,L3,0.3,bilinear,3,33.217715621982755,6.562579631380654,0.9496915025141653,0.022651409622412407,0.7523776790499687,0.11548038993625294,0.0,0.017686838648757353,0.0,0.02460042317708333,0.02205468431765671,0.06445600277134465,0.00012562123415511055,0.0003096445909686494,0.0005593469573642125,0.0010718555525977872,0.0,5.042649797709138e-05,0.0,3.625455552436425e-05
CF1,L3,0.3,inpaint_telea,3,31.852723311705244,6.93309874862663,0.9068579197888376,0.02956142953028834,0.6894321358535024,0.14099789692377127,0.0,0.01738729062118283,0.0,0.0233251953125,0.012179494608821435,0.01146158620494922,0.00020678691443378676,0.0002534923377452571,0.0006305768115855203,0.0008889889672125339,0.0,5.516591543880788e-05,0.0,5.03286861045513e-05
CF1,L3,0.3,inpaint_ns,3,34.624124603713476,8.163278364001782,0.9453394242676326,0.02088370427451657,0.7205886552565627,0.13154695419296053,0.0,0.01570188494908507,0.0,0.021199815538194444,0.007296303271731874,0.0326432790286007,0.0001570211757678043,0.0003207625418512174,0.0006416164979302753,0.0006970788577072375,0.0,2.8183345117315288e-05,0.0,6.216344759548523e-05
CF1,L3,0.3,dictlearn,3,22.213261520431114,5.216813546297636,0.5762922345098226,0.1692887637316127,0.0,0.0,0.0,0.07963720765069916,0.0,0.13420572916666665,0.003355389849502208,0.014400630851295804,0.00010473476954239151,0.00023750626811911026,0.0,0.0,0.0,0.0001714817374180823,0.0,0.00010157215039955144
CF1,L4,0.5,csfr,3,32.35030870726379,8.312267340049337,0.8964843045518603,0.045333077119280085,0.7329138235251108,0.13078831304983318,0.0,0.013186590645960275,0.0,0.01176486545138889,0.007792013549063513,0.006215672279806729,7.911415023941404e-05,0.000164210080580045,0.0005325797129210855,0.0009036454543066415,0.0,2.8878071648747367e-05,0.0,6.635468031247914e-05
CF1,L4,0.5,csfr_c1,3,30.885884474884932,8.718255984208822,0.8174440433425237,0.0782147847939495,0.722368569854233,0.11073208224776765,0.0,0.01470486117187344,0.005391981336805555,0.03024929470486111,0.006947503121450089,0.014178372893348246,0.0001911720193187962,0.00035318875900216856,0.0007650540912407901,0.0009803509762813742,0.0,6.267912468332836e-05,3.4922973133428686e-05,0.00015348795354202803
CF1,L4,0.5,csfr_c1c2,3,32.499481871504315,8.4319860353832,0.8986497281196101,0.043330839169712386,0.7270879368152884,0.13452852928930112,0.0,0.014485642673438028,0.00203857421875,0.01727349175347222,0.007589160710184363,0.02225441898017013,0.00013381857498607995,0.00015042806234963634,0.00038232218983322644,0.0008469531523181262,0.0,4.650541734977539e-05,1.4961569263387271e-05,6.452628912695333e-05
CF1,L4,0.5,csfr_c1c3,3,30.927540990680015,8.744252698024207,0.8193275749540359,0.07684532644392729,0.7211850469807782,0.11065288337668593,0.0,0.014655946952067704,0.0,0.029930555555555554,0.005210794710168782,0.013072056935892017,0.00017342576211248575,0.0004498670582830331,0.0007908467931161048,0.001003289718173632,0.0,8.271692478542314e-05,0.0,0.00010336745930325534
CF1,L4,0.5,csfr_c1c4,3,31.68564845980592,8.444387262488226,0.8689873582268645,0.0514534414385456,0.7552607800728746,0.11436658243543978,0.0,0.01273520175500178,0.005845811631944445,0.008235677083333332,0.006148856615800544,0.0033092713659215772,0.00013724274961550144,3.986064399825535e-05,0.0006733595199841585,0.0010453402791551576,0.0,2.146288853832396e-05,6.139158562308043e-05,4.888686426382374e-05
CF1,L4,0.5,zero_fill,3,10.717990874826448,3.4473132809596994,0.13905587973278322,0.11108297723956932,3.2539434358477592,2.687185441738834,0.0,0.34893780268107855,0.0,0.46245876736111113,0.002715164060428926,0.0025622010131052943,0.00034410712328689666,0.00025091930397500955,0.004475977166242532,0.03502507400777656,0.0,0.00027170101804815944,0.0,0.00016607988342569923
CF1,L4,0.5,bilinear,3,29.522616248467312,5.928973760520026,0.8989791935448688,0.04251695945808121,0.748874141242769,0.11466161401651838,0.0,0.013938629880237084,0.0,0.019932454427083333,0.06325416857940026,0.184046121048861,0.00010612515429717683,0.00018937162275673998,0.0004607755072358477,0.0015748346074047695,0.0,6.768455102426354e-05,0.0,9.167713144081968e-05
CF1,L4,0.5,inpaint_telea,3,28.891788594076843,6.814147489332957,0.8232898695123033,0.04927359298668605,0.6795830485886998,0.14220065823695063,0.0,0.013852375564601971,0.0,0.017025282118055554,0.018523739367155304,0.011072944744763641,0.00030749947807912433,0.00021114767581436862,0.000305025881181627,0.001119384244649719,0.0,6.516974848923508e-05,0.0,0.00012393029825258792
CF1,L4,0.5,inpaint_ns,3,31.18691032426423,7.966232823130876,0.8857982674424778,0.04202608046210354,0.7160035525759061,0.1305961798956342,0.0,0.011602871523743183,0.0,0.014902615017361112,0.025757463545515488,0.01193545837700878,0.0002667435139859209,0.00022179614105553974,0.00023256081404181915,0.0010909925382843139,0.0,4.775969731907215e-05,0.0,3.538765643741961e-05
CF1,L4,0.5,dictlearn,3,19.99376345406564,5.201437888221471,0.4595796443703735,0.14921151503843352,0.0,0.0,0.0,0.08738742829216385,0.0,0.14520697699652776,0.0029063840547166814,0.006123421366112027,0.0006261770800802633,0.0005036490728638679,0.0,0.0,0.0,5.914780435118484e-05,0.0,0.00021639621570410317
CF1,L5,0.7,csfr,3,29.490633203374742,8.04709762274407,0.8084017137583605,0.08210421390969885,0.7142019879486826,0.1381835698305972,0.0,0.008194031177327915,0.0,0.004162597656249999,0.011249928030871154,0.013920667688104568,0.00015364426644130392,0.0002197027888226922,0.0003067910206982529,0.0009375114777601121,0.0,8.383225878231199e-05,0.0,8.040869761738852e-05
CF1,L5,0.7,csfr_c1,3,27.257057074645207,8.63183370800246,0.6588424488466001,0.11985103115263279,0.6847280538578828,0.11538844052167042,0.0,0.012666859612913361,0.0070385742187500005,0.03354519314236112,0.02784775187683483,0.013650501844532708,0.0005831950694555152,0.00041802153259586116,0.0007252098755597709,0.0011252751724327005,0.0,7.326802841913361e-05,5.449841624637687e-05,2.512996002174107e-05
CF1,L5,0.7,csfr_c1c2,3,29.138329283549268,8.239658879027674,0.7974685017310996,0.08640680776376973,0.701234190116326,0.1477554075292368,0.0,0.010409364078546382,0.002747395833333333,0.01025173611111111,0.01769678158592067,0.01179947595524642,0.00016025716432131255,0.00021277820672068376,0.00019665374028532228,0.0010389787308476164,0.0,3.375461934636866e-05,2.2854174554932193e-05,7.268649309533471e-05
CF1,L5,0.7,csfr_c1c3,3,27.314251807537612,8.629778927725757,0.6617965100071695,0.11789216286885108,0.6831524776584571,0.11580419877567745,0.0,0.012425870879507986,0.0,0.0332421875,0.02953404135196718,0.017935259614963735,0.0008030246647284828,0.0004084012131494442,0.0006846749575829154,0.001123823004690544,0.0,7.852842998725079e-05,0.0,3.0514865330817126e-05
CF1,L5,0.7,csfr_c1c4,3,29.03165317143278,8.313106809884307,0.7775204402124012,0.0845175646454226,0.7587012719445759,0.10690604009647815,0.0,0.008447007334293126,0.009262152777777779,0.0012518988715277777,0.012726449768177724,0.010210143987893557,0.00046728479723116855,0.0004530465086135911,0.00018182066425161147,0.0010188871507087877,0.0,6.719609425106721e-05,9.525154664650485e-05,4.876177011419558e-05
CF1,L5,0.7,zero_fill,3,9.254390315109331,3.4421784873037313,0.07792061541941277,0.08188306952646958,3.25726124568118,2.68209934924984,0.0,0.29043802365039784,0.0,0.43169325086805554,0.0017935569370656397,0.00232579989151845,0.00027689587049038186,0.0002096047054894708,0.012478315297214842,0.06512266255913912,0.0,0.00014831222763843268,0.0,0.00038002398321652496
CF1,L5,0.7,bilinear,3,25.90917905807052,5.129980940390297,0.8136886310425037,0.07416427614026815,0.7485587639609972,0.11441058537960047,0.0,0.00981192142571672,0.0,0.015499674479166668,0.06067713974402712,0.0800475345896021,0.0002813831497169589,0.0004453882377338645,0.0008690789449063671,0.001120556719405702,0.0,7.143112329525782e-05,0.0,0.000306949777302701
CF1,L5,0.7,inpaint_telea,3,26.650706390075413,6.709645865367977,0.7216553004760627,0.07479633056422241,0.6723838272194067,0.14091763652165254,0.0,0.008560956883949176,0.0,0.00842312282986111,0.007718168233572575,0.012651470533064917,0.00040405039792435615,0.00011641800080215666,0.00022358233354812047,0.0009753131626988723,0.0,4.2160458233707716e-05,0.0,0.00012423275142169011
CF1,L5,0.7,inpaint_ns,3,28.05021980489599,7.725325456073153,0.7873657429039009,0.07486115282297957,0.7124719324873553,0.12743634385705058,0.0,0.008030616266122606,0.0,0.009493272569444445,0.01555454624464844,0.015593153868186261,0.0004752959904845194,0.0002487842246398265,0.0002452878136311871,0.001263871783616109,0.0,5.563269889714947e-05,0.0,8.80771327332338e-05
CF1,L5,0.7,dictlearn,3,18.52321727686049,5.197887121969693,0.3550089930752082,0.12561718248344758,0.0,0.0,0.0,0.07082837299919144,0.0,0.11806830512152777,0.0037715774594320106,0.0029209326676622196,0.0003890198594624795,0.0005805539764054811,0.0,0.0,0.0,0.0001991887087780586,0.0,0.00011547453607634908
CF2,L1,0.05,csfr,3,33.94414580319863,10.74663855557908,0.9242882815484674,0.053063777534692685,0.6177118227630852,0.42267863309215,0.0,0.019065531337999143,0.0,0.02721842447916667,0.029398862554935037,0.2842072283785128,0.0016163121191534327,0.0019376100607514989,0.02494318445847148,0.13202066688640185,0.0,0.00016185356471994593,0.0,0.0003686089264390447
CF2,L1,0.05,csfr_c1,3,32.16098658020723,9.22924852499392,0.908719332190532,0.05252035502761532,0.6415132168266507,0.22695299087473583,0.0,0.01933118387909619,0.0015117730034722224,0.02988552517361111,0.22988297886393186,0.12705047051145824,0.0019703860979544386,0.0006710725325644192,0.007622109702639152,0.00883801434341803,0.0,0.00014416277469639347,0.00011780439100144887,0.000309342813107841
CF2,L1,0.05,csfr_c1c2,3,33.85926587002695,10.808899934258994,0.9216066626724456,0.05418880172620936,0.5744585614899794,0.3746000713945929,0.0,0.01948288699536028,0.00025227864583333336,0.028138292100694445,0.06363470458885732,0.23592136180596066,0.001950177561401157,0.0025360947258898916,0.019483621527348942,0.08598615288842723,0.0,0.0001286874637404854,0.00014963929877043986,0.00035468723543787716
CF2,L1,0.05,csfr_c1c3,3,32.26936216982427,9.197166685519628,0.9096334771788385,0.05172690785978266,0.6295363560815652,0.222308988292479,0.0,0.019316991888998828,0.0,0.029871419270833335,0.21337486832081257,0.1161454461349353,0.0019019020171178332,0.0006203559395774395,0.006329091605644739,0.007672864983716957,0.0,0.00015368764109730318,0.0,0.0003032902544240307
CF2,L1,0.05,csfr_c1c4,3,31.540451045859854,9.681114878284864,0.9078054157468441,0.05347825076477788,0.7215012891093892,0.29738147636991835,0.0,0.019612957461714462,0.0022075737847222225,0.02643771701388889,0.11576185958849991,0.030406211422981468,0.0010564770265427234,0.001018343458513855,0.01843916266845365,0.06813569440358053,0.0,0.00010962810165551147,0.00010818433486658679,0.00039522099862540627
CF2,L1,0.05,zero_fill,3,18.6115780192703,6.142142620220814,0.8117998306747912,0.07027190220364933,3.2430475355850326,2.6792940071265754,0.0,0.027138723667998823,0.0,0.04155653211805555,0.11376803755921097,0.8495693142992969,0.002525910650493748,0.0028720440777437184,0.007339950797377998,0.01836352304515949,0.0,0.0002869385830704504,0.0,0.0003409978552646868
CF2,L1,0.05,bilinear,3,34.14591108990556,10.776320538277679,0.9245040678546532,0.050156607433660495,0.685901986029413,0.28024898412094723,0.0,0.01958498677001141,0.0,0.028505859375,0.13209742000784203,0.5952764662230857,0.0019952096627908677,0.002371916441431976,0.009013751347777531,0.006918203582033341,0.0,0.0001292995042062609,0.0,0.00027526807851563107
CF2,L1,0.05,inpaint_telea,3,33.428526272444024,8.909022402179412,0.9277676219866874,0.0426392297555594,0.686646089512441,0.27008034464162506,0.0,0.018979965861864106,0.0,0.02743408203125,0.05107101023059301,0.5258063776492048,0.0016469293752727962,0.0023265377096642796,0.010296636781755714,0.009701602999074065,0.0,0.00016247942801529927,0.0,0.00035601275639215573
CF2,L1,0.05,inpaint_ns,3,33.60302660553351,9.919949099318456,0.9275958087549311,0.043701732879355304,0.6936169145173497,0.2730602896308939,0.0,0.019029982391722215,0.0,0.027445475260416668,0.07732042309153841,0.48379571131922494,0.00171708325201439,0.002685045271522524,0.009654995056952772,0.01134658132183745,0.0,0.00015654291698793846,0.0,0.00035383330968847903
CF2,L1,0.05,dictlearn,3,29.652018015523183,7.830478321359858,0.8959056043079846,0.05076078703137638,0.5325116989740896,0.2731073174463048,0.0,0.022611882762575985,0.0,0.03361138237847222,0.09890463265414833,0.1549515471417334,0.0022652738895824307,0.0008327005373070746,0.0036625014025398832,0.009319126795967645,0.0,6.48367390328719e-05,0.0,0.00033188383754193435
CF2,L2,0.15,csfr,3,29.18941180674659,9.690440689909133,0.859463304180121,0.06357050548433522,0.6448917119577527,0.47023449972221165,0.0,0.017189015677221402,0.0,0.024149848090277776,0.07295833166706031,0.3638730021817888,0.0015442757764701207,0.0014820582409203588,0.005339489426626479,0.003347762164322565,0.0,0.00011964005853561781,0.0,0.0003299324895360076
CF2,L2,0.15,csfr_c1,3,28.03526691388198,8.606647472986532,0.8310483250868691,0.061171602850780486,0.6499544343849023,0.20145072937566164,0.0,0.017659005849903524,0.0033026801215277775,0.02887858072916667,0.12002203220857612,0.1716663212209675,0.0012541695574485145,0.0022318596161657665,0.009155159396238864,0.019328536423576945,0.0,0.00012255461829781936,5.972935242191519e-05,0.00022470469149297117
CF2,L2,0.15,csfr_c1c2,3,29.242991729424432,9.803326022109994,0.855256820273662,0.06592454608219332,0.5914467762369248,0.37837400866870463,0.0,0.017940779335476692,0.00056884765625,0.02565836588541667,0.08231618461247296,0.3494402513844716,0.0016399204537653241,0.0019106221348261017,0.0038653411125243835,0.018392996114984066,0.0,0.0001364864976189884,6.81491424577081e-05,0.0003008302444106882
CF2,L2,0.15,csfr_c1c3,3,28.238986604098944,8.51879903445226,0.8330548253806668,0.0596018342051727,0.6281772081388368,0.19060877962359934,0.0,0.017612020577378443,0.0,0.02882080078125,0.11130936775014215,0.18705985223790816,0.0014431771372576585,0.00216227758195149,0.009276556209312031,0.01684614016855557,0.0,0.00011309596919742368,0.0,0.00024211489592957996
CF2,L2,0.15,csfr_c1c4,3,27.229494766916094,8.846573847507264,0.82762845126518,0.06308451804986533,0.7518240852488413,0.35255872919137327,0.0,0.01826278667681941,0.004763454861111111,0.022809244791666666,0.17384030857240604,0.11192786905695692,0.0011220207109761417,0.002012687957702946,0.005570036241954744,0.022670204910867825,0.0,0.00010471482581422884,0.00012725244143760374,0.00030184561777817467
CF2,L2,0.15,zero_fill,3,15.336499273730164,4.917126473587739,0.6744289628624865,0.06943460987108085,3.2080551032887565,2.607147818715242,0.0,0.03082671967123234,0.0,0.04745958116319445,0.13598565722744888,0.9976210012249125,0.0009281053205389604,0.002261466215361303,0.0024462270345430707,0.005248628508265431,0.0,0.00014268390955836415,0.0,0.0007986726598932818
CF2,L2,0.15,bilinear,3,30.157750813568764,9.73758692260124,0.8627782816273527,0.06030924036570795,0.6616284825404485,0.22587349146882074,0.0,0.017967785580209842,0.0,0.026343587239583337,0.24888590733447097,0.6928181865682541,0.0021347750933366602,0.0020177990319446806,0.010681719872725483,0.009733303730638805,0.0,8.642437681817315e-05,0.0,0.0002379764722372324
CF2,L2,0.15,inpaint_telea,3,29.524604753712634,7.870271918102087,0.8680078824214318,0.04920860428230369,0.6804707842278811,0.23207947841376989,0.0,0.017040206215315264,0.0,0.024637586805555556,0.11824296033158903,0.15811310760641092,0.001899191730219321,0.0020511122904041793,0.00792420293411857,0.008056478668358173,0.0,0.00010961512921949312,0.0,0.0002721737786091204
CF2,L2,0.15,inpaint_ns,3,29.64252432615585,8.483060474543107,0.8683482317118535,0.05140112304203693,0.6833606712685691,0.22989037998830383,0.0,0.017134314448792595,0.0,0.024681532118055554,0.19062109947189218,0.5540079837956017,0.0013990320286255248,0.001756104019852112,0.0057326616391538,0.004220284125300591,0.0,0.00011471080536640007,0.0,0.0002409773489840045
CF2,L2,0.15,dictlearn,3,26.03839952511669,6.840017254448461,0.8113472470744792,0.05269356621835377,0.46902972822388017,0.1846093673495739,0.0,0.023391341523076536,0.0,0.035478515625000005,0.08664835911100748,0.08351723046924787,0.0014623284479375667,0.0010610333895446464,0.0029817568632221608,0.0037692035035231807,0.0,2.3193235719679727e-05,0.0,0.00019727945646469798
CF2,L3,0.3,csfr,3,25.021639770585978,8.812905381876487,0.7488364581940634,0.08951808530239698,0.7141359008517529,0.542313932028235,0.0,0.014271660106589682,0.0,0.019263780381944446,0.06838145084640203,0.13439231921599118,0.0011857968799185309,0.0008404966677980605,0.008348416753232292,0.054096962628416276,0.0,0.00022562250134811862,0.0,0.0004171127121775575
CF2,L3,0.3,csfr_c1,3,23.704805466799126,8.168563305831414,0.6963855068641335,0.0843825631503421,0.7799129113886091,0.40269603069484655,0.0,0.015098793042707259,0.006339789496527778,0.027271050347222225,0.04105842598604342,0.12748150375832557,0.0017154559527635378,0.001127125037524564,0.007972836946499662,0.038853527780390494,0.0,0.00019903268790135386,0.0003763705353526055,0.0004920088533311175
CF2,L3,0.3,csfr_c1c2,3,25.016868478055574,8.990573185614233,0.7407824979832247,0.09431768325919683,0.6778459317568276,0.513773704942317,0.0,0.015618937400092061,0.0006239149305555556,0.02188259548611111,0.07882519790436679,0.12547678876815613,0.0014970044124791163,0.0012446270888562883,0.009838533401662459,0.0502093147074825,0.0,0.00020509796134336505,3.3364782685594194e-05,0.0005062277792641491
CF2,L3,0.3,csfr_c1c3,3,24.154849297435124,8.142578787266293,0.7017125987889945,0.0824777768804011,0.7257684843407737,0.35167469225012216,0.0,0.014973682808469876,0.0,0.027166612413194444,0.06436985297362958,0.21126116735082162,0.0012790430949396856,0.0011037947382836416,0.005810336923543998,0.03540354871910959,0.0,0.00019812785777365802,0.0,0.0004701514936867619
CF2,L3,0.3,csfr_c1c4,3,23.0152637253638,8.389527390791104,0.6921822926393059,0.08755642790802061,0.8872731395231354,0.6251900128920816,0.0,0.016255924835697644,0.009114312065972222,0.016841634114583334,0.046552657683668563,0.18466010809244748,0.0026854854167089066,0.0009349369849320388,0.008376856350608676,0.04987648042214381,0.0,0.0001320447795751604,0.0003829365186034792,0.000404159601768105
CF2,L3,0.3,zero_fill,3,12.716717511058652,3.905389399826378,0.47761801252558717,0.07255701576914066,3.177154322928853,2.541643270644387,0.0,0.035116705235785854,0.0,0.055412326388888884,0.020544294531553344,0.03139891945609023,0.002776775824948382,0.0013640229984603046,0.007200874385544512,0.04094062226347055,0.0,0.0001141632813982662,0.0,0.00015301835740617696
CF2,L3,0.3,bilinear,3,26.672933942678764,8.576131469902988,0.7604614611364896,0.08555315622743469,0.6694722538938125,0.20371852794737677,0.0,0.015425071685684896,0.0,0.02256049262152778,0.09565192677614302,0.37735917668186336,0.002254887155801418,0.0015279716360683281,0.010697947883489359,0.029639606753698047,0.0,0.00016497222521683603,0.0,0.000374930159419081
CF2,L3,0.3,inpaint_telea,3,26.12804350299531,7.2512427827633,0.7678434135333219,0.06974448174196075,0.6945949035386244,0.19641215098640905,0.0,0.01406222446192664,0.0,0.02001491970486111,0.04623613052426121,0.02447057917960053,0.0014535729353287248,0.0012621244723804706,0.006380693223704224,0.0045404096003958125,0.0,0.00020830555555636466,0.0,0.0004234442668932106
CF2,L3,0.3,inpaint_ns,3,26.152952010335202,7.519598326217301,0.7692052689068728,0.07312862187093895,0.6995068991018666,0.1948553501096297,0.0,0.014235835573247944,0.0,0.02018364800347222,0.07404360781714238,0.07119557632818574,0.0013646993434901927,0.001292180436083574,0.0052339606028057465,0.003956047675511141,0.0,0.0002178095031625401,0.0,0.00041346930329720497
CF2,L3,0.3,dictlearn,3,22.989830225213627,6.405605737693192,0.6781196308980432,0.061817151730856744,0.4427965156816774,0.14158013044362514,0.0,0.024993110737753645,0.0,0.03927327473958333,0.03271790925999224,0.06472295215548644,0.0017912815934619435,0.00127837595471647,0.00583066511485982,0.008324468757417759,0.0,0.0001276027603561368,0.0,0.00010390141942505538
CF2,L4,0.5,csfr,3,20.355902659951756,8.193356959879324,0.5695630105066476,0.12325767421489171,0.927241335792674,0.8327340519978904,0.0,0.010087907897589806,0.0,0.01219970703125,0.1260175057025407,0.1426828315924863,0.000759157931387985,0.0014610625600032631,0.007545082090307112,0.06883941645792396,0.0,0.00020654826134451838,0.0,0.00024048459726135554
CF2,L4,0.5,csfr_c1,3,18.20040508118171,7.123823772986026,0.48104563510841647,0.10154164665832759,1.1518533235788346,0.8660265982275451,0.0,0.011245315334203447,0.020118815104166663,0.02411838107638889,0.08183741458310581,0.09907246053934428,0.0019728054157441975,0.002574469293492923,0.010810976318342207,0.06125236785027291,0.0,0.0001993178196980644,0.0001640425304928077,0.00010299518376328661
CF2,L4,0.5,csfr_c1c2,3,20.224122616292377,8.236883013540606,0.5577565747896918,0.12817713775136128,0.9133339038656817,0.8250173957969801,0.0,0.012075755147347484,0.000903591579861111,0.015999077690972224,0.1218453122024847,0.1682081419397459,0.0008158309292926497,0.0013989106509305898,0.006186749535047377,0.0642436730544287,0.0,0.0002503451164147138,0.00018662563579453832,0.00022014746102732202
CF2,L4,0.5,csfr_c1c3,3,19.127183530458066,7.0091753492164175,0.4978966109948342,0.10027363560290231,1.0039419657654232,0.7591428851200016,0.0,0.010907875922857782,0.0,0.02391574435763889,0.07646145083513783,0.0989021351500118,0.001844281410095426,0.0027486657434877865,0.010586654444173104,0.055957539832774544,0.0,0.00020047579596028106,0.0,0.00011385734555477318
CF2,L4,0.5,csfr_c1c4,3,18.0027563624511,7.301067723483041,0.48083741390484586,0.10416418494519974,1.2065535208251743,1.0108618024356666,0.0,0.013405809154695211,0.025122070312499998,0.009124348958333334,0.09826574445700656,0.0721335158200735,0.002055859137497655,0.0017861293407505094,0.012600616672996064,0.05312326024061569,0.0,0.0003589943993484751,0.00011813498922545654,0.0001865826524407161
CF2,L4,0.5,zero_fill,3,10.694257589035415,3.87994129533816,0.26308071807158295,0.07499681387987968,3.1456897030274074,2.4679437140662865,0.0,0.03496086862649666,0.0,0.05780409071180556,0.023653645534701135,0.06818183504849562,0.0019528130324984242,0.0025551066219401944,0.015778265660987865,0.023739569967242448,0.0,0.00024720538653399455,0.0,0.00021887326005627753
CF2,L4,0.5,bilinear,3,23.77189182381194,7.922011952627888,0.6103218566771541,0.12377040134784206,0.6536312430848678,0.1679600115465357,0.0,0.011447861671363677,0.0,0.016397840711805552,0.12401606465550045,0.09711625970106649,0.0023028015362984216,0.0004461124748153065,0.00328377560825784,0.009175454257841545,0.0,0.00014957620390298077,0.0,0.00025408123829664595
CF2,L4,0.5,inpaint_telea,3,23.24476266148747,6.939753301582474,0.6194843114597472,0.09922019935794187,0.7004913443989224,0.1825849297968775,0.0,0.009789875538554043,0.0,0.013240831163194446,0.039528651273577485,0.2156560058325777,0.0008227116388445393,0.0006426242911548992,0.004297262879412803,0.005125793520737031,0.0,0.00017755598671681478,0.0,0.00023819467824436944
CF2,L4,0.5,inpaint_ns,3,23.245533921404416,7.113627316491443,0.621114284087304,0.10462126527699804,0.7062050868984726,0.18118268701162457,0.0,0.010091628171228675,0.0,0.013551432291666667,0.018934866106963377,0.20649248700009815,0.0010841915776504635,0.0010063262063609668,0.0043723105772455,0.0037293930997146065,0.0,0.0001392187698581859,0.0,0.0002412983788337834
CF2,L4,0.5,dictlearn,3,20.4780691709481,5.93670072642725,0.49912959028260456,0.08025043479221416,0.37382187747293044,0.11331120864246469,0.0,0.024763971595643346,0.0,0.040438639322916664,0.07000027657035923,0.07762383202880221,0.0029771470880935436,0.002265722437728346,0.0035029925808220553,0.0008614363779331157,0.0,0.00031321998684199766,0.0,0.0007543996522453686
CF2,L5,0.7,csfr,3,15.929000205999772,6.8260614306603635,0.37217710355466904,0.14163106865295758,1.3080244469808209,1.1888147397236668,0.0,0.006078593569206228,0.0,0.0052311197916666665,0.1034162024885865,0.08935609680511046,0.0011868245477212225,0.0017741056230906613,0.00844976913832446,0.06770089567983892,0.0,7.553999393728424e-05,0.0,9.06528279146387e-05
